GEO.id,GEO.id2,GEO.display-label,HC02_VC01,HC03_VC01,HC04_VC01,HC02_VC02,HC03_VC02,HC04_VC02,HC02_VC03,HC03_VC03,HC04_VC03,HC02_VC04,HC03_VC04,HC04_VC04,HC02_VC05,HC03_VC05,HC04_VC05,HC02_VC06,HC03_VC06,HC04_VC06,HC02_VC07,HC03_VC07,HC04_VC07,HC02_VC08,HC03_VC08,HC04_VC08,HC02_VC09,HC03_VC09,HC04_VC09,HC02_VC10,HC03_VC10,HC04_VC10,HC02_VC11,HC03_VC11,HC04_VC11,HC02_VC12,HC03_VC12,HC04_VC12,HC02_VC13,HC03_VC13,HC04_VC13,HC02_VC14,HC03_VC14,HC04_VC14,HC02_VC15,HC03_VC15,HC04_VC15,HC02_VC16,HC03_VC16,HC04_VC16,HC02_VC17,HC03_VC17,HC04_VC17,HC02_VC18,HC03_VC18,HC04_VC18,HC02_VC19,HC03_VC19,HC04_VC19,HC02_VC20,HC03_VC20,HC04_VC20,HC02_VC21,HC03_VC21,HC04_VC21,HC02_VC22,HC03_VC22,HC04_VC22,HC02_VC23,HC03_VC23,HC04_VC23,HC02_VC25,HC03_VC25,HC04_VC25,HC02_VC26,HC03_VC26,HC04_VC26,HC02_VC27,HC03_VC27,HC04_VC27,HC02_VC28,HC03_VC28,HC04_VC28,HC02_VC29,HC03_VC29,HC04_VC29,HC02_VC30,HC03_VC30,HC04_VC30,HC02_VC31,HC03_VC31,HC04_VC31,HC02_VC32,HC03_VC32,HC04_VC32,HC02_VC33,HC03_VC33,HC04_VC33,HC02_VC34,HC03_VC34,HC04_VC34,HC02_VC35,HC03_VC35,HC04_VC35
1400000US24033801402,24033801402,"Census Tract 8014.02, Prince George's County, Maryland",6006,493,8.2,1497,222,14.8,1493,218,14.6,631,14,2.2,817,194,23.7,458,86,18.8,231,0,0.0,206,76,36.9,1088,142,13.1,411,14,3.4,653,128,19.6,606,31,5.1,5907,469,7.9,99,24,24.2,1213,157,12.9,517,44,8.5,7205,(X),(X),696,113,16.2,5300,(X),(X),257,22,8.6,237,17,7.2,53,0,0.0,184,17,9.2,305,(X),(X),622,(X),(X),647,(X),(X),268,(X),(X),181,(X),(X),759,(X),(X),816,(X),(X),861,(X),(X),326,(X),(X),234,(X),(X),1057,(X),(X)
1400000US24033801403,24033801403,"Census Tract 8014.03, Prince George's County, Maryland",6365,202,3.2,1626,88,5.4,1616,78,4.8,1222,16,1.3,328,62,18.9,435,8,1.8,307,0,0.0,118,8,6.8,1254,70,5.6,981,16,1.6,217,54,24.9,621,9,1.4,6068,197,3.2,297,5,1.7,443,57,12.9,207,39,18.8,6523,(X),(X),236,18,7.6,4706,(X),(X),105,0,0.0,97,0,0.0,38,0,0.0,59,0,0.0,99,(X),(X),208,(X),(X),216,(X),(X),88,(X),(X),80,(X),(X),281,(X),(X),449,(X),(X),463,(X),(X),204,(X),(X),133,(X),(X),463,(X),(X)
1400000US24033801404,24033801404,"Census Tract 8014.04, Prince George's County, Maryland",4593,353,7.7,1050,109,10.4,1050,109,10.4,510,26,5.1,440,77,17.5,278,38,13.7,104,0,0.0,143,32,22.4,813,77,9.5,411,26,6.3,322,45,14.0,465,33,7.1,4292,323,7.5,301,30,10.0,819,113,13.8,393,44,11.2,6575,(X),(X),426,69,16.2,7183,(X),(X),114,9,7.9,96,0,0.0,32,0,0.0,64,0,0.0,175,(X),(X),435,(X),(X),435,(X),(X),143,(X),(X),107,(X),(X),535,(X),(X),628,(X),(X),700,(X),(X),218,(X),(X),158,(X),(X),783,(X),(X)
1400000US24033801405,24033801405,"Census Tract 8014.05, Prince George's County, Maryland",4022,375,9.3,1093,151,13.8,1087,145,13.3,606,15,2.5,395,130,32.9,267,4,1.5,179,4,2.2,74,0,0.0,844,141,16.7,451,11,2.4,321,130,40.5,407,64,15.7,3776,341,9.0,246,34,13.8,620,141,22.7,261,57,21.8,6393,(X),(X),359,84,23.4,3879,(X),(X),154,46,29.9,131,23,17.6,19,0,0.0,112,23,20.5,225,(X),(X),468,(X),(X),468,(X),(X),175,(X),(X),158,(X),(X),591,(X),(X),733,(X),(X),809,(X),(X),327,(X),(X),275,(X),(X),870,(X),(X)
1400000US24033801406,24033801406,"Census Tract 8014.06, Prince George's County, Maryland",3127,132,4.2,756,44,5.8,756,44,5.8,295,0,0.0,400,44,11.0,270,0,0.0,124,0,0.0,115,0,0.0,505,44,8.7,181,0,0.0,285,44,15.4,174,15,8.6,3030,126,4.2,97,6,6.2,697,31,4.4,275,16,5.8,6363,(X),(X),422,15,3.6,5747,(X),(X),46,6,13.0,46,6,13.0,12,6,50.0,34,0,0.0,77,(X),(X),206,(X),(X),206,(X),(X),84,(X),(X),69,(X),(X),206,(X),(X),224,(X),(X),240,(X),(X),93,(X),(X),78,(X),(X),294,(X),(X)
1400000US24033801407,24033801407,"Census Tract 8014.07, Prince George's County, Maryland",6218,160,2.6,1697,44,2.6,1675,22,1.3,1213,13,1.1,416,9,2.2,514,0,0.0,379,0,0.0,129,0,0.0,1250,22,1.8,923,13,1.4,287,9,3.1,446,23,5.2,6104,153,2.5,114,7,6.1,772,73,9.5,381,32,8.4,7366,(X),(X),391,41,10.5,6229,(X),(X),84,7,8.3,53,7,13.2,20,7,35.0,33,0,0.0,86,(X),(X),200,(X),(X),211,(X),(X),57,(X),(X),57,(X),(X),267,(X),(X),303,(X),(X),339,(X),(X),92,(X),(X),70,(X),(X),339,(X),(X)
1400000US24033801500,24033801500,"Census Tract 8015, Prince George's County, Maryland",2625,86,3.3,740,39,5.3,740,39,5.3,378,7,1.9,310,32,10.3,262,6,2.3,136,0,0.0,115,6,5.2,533,33,6.2,272,7,2.6,215,26,12.1,332,0,0.0,2599,86,3.3,26,0,0.0,301,21,7.0,138,6,4.3,2667,(X),(X),163,15,9.2,1900,(X),(X),50,0,0.0,50,0,0.0,24,0,0.0,26,0,0.0,65,(X),(X),194,(X),(X),251,(X),(X),132,(X),(X),99,(X),(X),303,(X),(X),395,(X),(X),421,(X),(X),223,(X),(X),144,(X),(X),450,(X),(X)
1400000US24033801600,24033801600,"Census Tract 8016, Prince George's County, Maryland",2940,205,7.0,870,93,10.7,870,93,10.7,254,0,0.0,560,93,16.6,258,28,10.9,45,0,0.0,191,28,14.7,674,82,12.2,214,0,0.0,417,82,19.7,118,13,11.0,2908,205,7.0,32,0,0.0,526,55,10.5,269,30,11.2,4713,(X),(X),257,25,9.7,3332,(X),(X),71,13,18.3,41,0,0.0,18,0,0.0,23,0,0.0,131,(X),(X),319,(X),(X),345,(X),(X),161,(X),(X),122,(X),(X),458,(X),(X),680,(X),(X),810,(X),(X),344,(X),(X),244,(X),(X),922,(X),(X)
1400000US24033801701,24033801701,"Census Tract 8017.01, Prince George's County, Maryland",4494,410,9.1,1319,196,14.9,1309,186,14.2,650,44,6.8,586,136,23.2,358,47,13.1,194,7,3.6,129,34,26.4,1015,147,14.5,505,37,7.3,472,110,23.3,305,6,2.0,4286,357,8.3,208,53,25.5,873,79,9.0,416,44,10.6,4434,(X),(X),457,35,7.7,7071,(X),(X),95,6,6.3,78,6,7.7,13,0,0.0,65,6,9.2,165,(X),(X),446,(X),(X),472,(X),(X),231,(X),(X),181,(X),(X),517,(X),(X),711,(X),(X),711,(X),(X),325,(X),(X),250,(X),(X),819,(X),(X)
1400000US24033801702,24033801702,"Census Tract 8017.02, Prince George's County, Maryland",3450,410,11.9,996,185,18.6,996,185,18.6,395,19,4.8,593,158,26.6,292,54,18.5,132,19,14.4,160,35,21.9,741,144,19.4,270,0,0.0,463,136,29.4,122,5,4.1,3411,410,12.0,39,0,0.0,863,67,7.8,400,25,6.3,5808,(X),(X),463,42,9.1,4260,(X),(X),35,0,0.0,30,0,0.0,7,0,0.0,23,0,0.0,268,(X),(X),501,(X),(X),538,(X),(X),235,(X),(X),177,(X),(X),587,(X),(X),686,(X),(X),745,(X),(X),300,(X),(X),213,(X),(X),752,(X),(X)
1400000US24033801704,24033801704,"Census Tract 8017.04, Prince George's County, Maryland",4918,462,9.4,1352,88,6.5,1352,88,6.5,381,0,0.0,811,71,8.8,488,34,7.0,157,0,0.0,286,28,9.8,959,66,6.9,258,0,0.0,578,55,9.5,239,39,16.3,4798,446,9.3,120,16,13.3,1278,268,21.0,672,96,14.3,5788,(X),(X),606,172,28.4,4483,(X),(X),99,39,39.4,78,28,35.9,31,12,38.7,47,16,34.0,194,(X),(X),594,(X),(X),619,(X),(X),121,(X),(X),90,(X),(X),1077,(X),(X),1238,(X),(X),1418,(X),(X),546,(X),(X),405,(X),(X),1536,(X),(X)
1400000US24033801706,24033801706,"Census Tract 8017.06, Prince George's County, Maryland",1843,197,10.7,513,79,15.4,507,73,14.4,229,14,6.1,260,59,22.7,129,21,16.3,57,7,12.3,63,14,22.2,408,59,14.5,192,14,7.3,207,45,21.7,118,7,5.9,1813,180,9.9,30,17,56.7,353,59,16.7,174,41,23.6,6949,(X),(X),179,18,10.1,6167,(X),(X),44,7,15.9,44,7,15.9,16,7,43.8,28,0,0.0,132,(X),(X),203,(X),(X),217,(X),(X),79,(X),(X),65,(X),(X),250,(X),(X),303,(X),(X),323,(X),(X),109,(X),(X),88,(X),(X),377,(X),(X)
1400000US24033801707,24033801707,"Census Tract 8017.07, Prince George's County, Maryland",6300,881,14.0,2047,439,21.4,2040,432,21.2,499,7,1.4,1332,380,28.5,631,186,29.5,128,0,0.0,426,174,40.8,1485,263,17.7,386,7,1.8,954,223,23.4,294,0,0.0,6223,881,14.2,77,0,0.0,1046,187,17.9,616,95,15.4,8046,(X),(X),430,92,21.4,5318,(X),(X),19,0,0.0,0,0,(X),0,0,(X),0,0,(X),381,(X),(X),1158,(X),(X),1158,(X),(X),609,(X),(X),404,(X),(X),1378,(X),(X),1610,(X),(X),1737,(X),(X),854,(X),(X),569,(X),(X),1861,(X),(X)
1400000US24033801708,24033801708,"Census Tract 8017.08, Prince George's County, Maryland",3739,413,11.0,1122,165,14.7,1122,165,14.7,359,16,4.5,724,149,20.6,321,45,14.0,109,0,0.0,188,45,23.9,856,140,16.4,268,16,6.0,573,124,21.6,186,19,10.2,3690,413,11.2,49,0,0.0,674,114,16.9,377,48,12.7,5896,(X),(X),297,66,22.2,3208,(X),(X),107,19,17.8,100,19,19.0,19,0,0.0,81,19,23.5,232,(X),(X),558,(X),(X),595,(X),(X),273,(X),(X),195,(X),(X),711,(X),(X),900,(X),(X),1039,(X),(X),461,(X),(X),337,(X),(X),1151,(X),(X)
1400000US24033801801,24033801801,"Census Tract 8018.01, Prince George's County, Maryland",2136,147,6.9,637,36,5.7,637,36,5.7,260,0,0.0,252,36,14.3,233,0,0.0,53,0,0.0,82,0,0.0,440,36,8.2,214,0,0.0,199,36,18.1,199,0,0.0,2129,147,6.9,7,0,0.0,462,90,19.5,211,21,10.0,8667,(X),(X),251,69,27.5,7691,(X),(X),68,0,0.0,49,0,0.0,20,0,0.0,29,0,0.0,97,(X),(X),291,(X),(X),291,(X),(X),135,(X),(X),44,(X),(X),372,(X),(X),419,(X),(X),439,(X),(X),184,(X),(X),93,(X),(X),508,(X),(X)
1400000US24033801802,24033801802,"Census Tract 8018.02, Prince George's County, Maryland",4061,395,9.7,1077,129,12.0,1069,121,11.3,451,45,10.0,550,76,13.8,289,39,13.5,205,16,7.8,84,23,27.4,830,89,10.7,284,36,12.7,478,53,11.1,267,36,13.5,3975,384,9.7,86,11,12.8,814,114,14.0,396,58,14.6,6053,(X),(X),418,56,13.4,7034,(X),(X),86,7,8.1,65,7,10.8,0,0,(X),65,7,10.8,244,(X),(X),465,(X),(X),465,(X),(X),160,(X),(X),123,(X),(X),518,(X),(X),672,(X),(X),729,(X),(X),274,(X),(X),219,(X),(X),832,(X),(X)
1400000US24033801804,24033801804,"Census Tract 8018.04, Prince George's County, Maryland",2130,75,3.5,471,30,6.4,471,30,6.4,256,12,4.7,186,18,9.7,139,3,2.2,64,3,4.7,56,0,0.0,351,27,7.7,197,9,4.6,144,18,12.5,344,8,2.3,2112,75,3.6,18,0,0.0,213,32,15.0,63,6,9.5,7533,(X),(X),150,26,17.3,5908,(X),(X),80,8,10.0,80,8,10.0,10,0,0.0,70,8,11.4,41,(X),(X),81,(X),(X),107,(X),(X),44,(X),(X),41,(X),(X),112,(X),(X),112,(X),(X),125,(X),(X),52,(X),(X),41,(X),(X),140,(X),(X)
1400000US24033801805,24033801805,"Census Tract 8018.05, Prince George's County, Maryland",2302,193,8.4,519,45,8.7,512,38,7.4,241,0,0.0,225,38,16.9,158,17,10.8,74,0,0.0,54,17,31.5,382,21,5.5,188,0,0.0,178,21,11.8,180,11,6.1,2290,193,8.4,12,0,0.0,695,91,13.1,389,49,12.6,4780,(X),(X),306,42,13.7,5183,(X),(X),68,5,7.4,61,5,8.2,21,0,0.0,40,5,12.5,89,(X),(X),231,(X),(X),237,(X),(X),50,(X),(X),28,(X),(X),266,(X),(X),358,(X),(X),399,(X),(X),90,(X),(X),50,(X),(X),426,(X),(X)
1400000US24033801807,24033801807,"Census Tract 8018.07, Prince George's County, Maryland",4709,468,9.9,1171,165,14.1,1171,165,14.1,403,34,8.4,634,108,17.0,365,40,11.0,184,0,0.0,155,40,25.8,859,125,14.6,254,34,13.4,497,68,13.7,377,69,18.3,4678,468,10.0,31,0,0.0,1127,126,11.2,608,55,9.0,6178,(X),(X),519,71,13.7,5751,(X),(X),124,37,29.8,100,37,37.0,31,8,25.8,69,29,42.0,287,(X),(X),601,(X),(X),607,(X),(X),209,(X),(X),163,(X),(X),795,(X),(X),920,(X),(X),1007,(X),(X),369,(X),(X),282,(X),(X),1084,(X),(X)
1400000US24033801808,24033801808,"Census Tract 8018.08, Prince George's County, Maryland",3661,167,4.6,1000,37,3.7,1000,37,3.7,413,0,0.0,398,37,9.3,350,27,7.7,133,0,0.0,138,27,19.6,723,32,4.4,314,0,0.0,289,32,11.1,394,56,14.2,3626,167,4.6,35,0,0.0,723,57,7.9,303,15,5.0,6273,(X),(X),420,42,10.0,6088,(X),(X),139,21,15.1,123,21,17.1,24,6,25.0,99,15,15.2,55,(X),(X),196,(X),(X),209,(X),(X),50,(X),(X),39,(X),(X),276,(X),(X),532,(X),(X),617,(X),(X),277,(X),(X),205,(X),(X),700,(X),(X)
1400000US24033801901,24033801901,"Census Tract 8019.01, Prince George's County, Maryland",4682,96,2.1,1068,35,3.3,1043,10,1.0,763,0,0.0,236,5,2.1,261,0,0.0,223,0,0.0,20,0,0.0,828,10,1.2,578,0,0.0,224,5,2.2,696,13,1.9,4666,96,2.1,16,0,0.0,523,68,13.0,263,24,9.1,5217,(X),(X),260,44,16.9,6609,(X),(X),123,13,10.6,66,5,7.6,14,0,0.0,52,5,9.6,49,(X),(X),96,(X),(X),96,(X),(X),35,(X),(X),35,(X),(X),191,(X),(X),221,(X),(X),256,(X),(X),86,(X),(X),71,(X),(X),263,(X),(X)
1400000US24033801902,24033801902,"Census Tract 8019.02, Prince George's County, Maryland",7311,544,7.4,1996,190,9.5,1996,190,9.5,786,0,0.0,1028,133,12.9,592,83,14.0,159,0,0.0,377,75,19.9,1482,115,7.8,659,0,0.0,681,58,8.5,629,59,9.4,7198,536,7.4,113,8,7.1,1668,190,11.4,603,54,9.0,4176,(X),(X),1065,136,12.8,4258,(X),(X),297,59,19.9,283,59,20.8,46,0,0.0,237,59,24.9,349,(X),(X),790,(X),(X),799,(X),(X),301,(X),(X),161,(X),(X),962,(X),(X),1365,(X),(X),1498,(X),(X),589,(X),(X),394,(X),(X),1649,(X),(X)
1400000US24033801904,24033801904,"Census Tract 8019.04, Prince George's County, Maryland",3265,326,10.0,864,123,14.2,860,119,13.8,477,27,5.7,319,83,26.0,229,24,10.5,141,7,5.0,72,17,23.6,660,104,15.8,353,20,5.7,259,75,29.0,343,24,7.0,3088,326,10.6,177,0,0.0,630,118,18.7,319,62,19.4,5582,(X),(X),311,56,18.0,3139,(X),(X),96,24,25.0,43,7,16.3,21,0,0.0,22,7,31.8,155,(X),(X),429,(X),(X),433,(X),(X),175,(X),(X),148,(X),(X),517,(X),(X),616,(X),(X),686,(X),(X),272,(X),(X),192,(X),(X),698,(X),(X)
1400000US24033801905,24033801905,"Census Tract 8019.05, Prince George's County, Maryland",3416,51,1.5,823,5,0.6,818,0,0.0,431,0,0.0,289,0,0.0,204,0,0.0,119,0,0.0,71,0,0.0,677,0,0.0,355,0,0.0,230,0,0.0,346,0,0.0,3291,28,0.9,125,23,18.4,421,51,12.1,216,40,18.5,7730,(X),(X),205,11,5.4,655,(X),(X),68,0,0.0,64,0,0.0,2,0,0.0,62,0,0.0,35,(X),(X),76,(X),(X),82,(X),(X),6,(X),(X),6,(X),(X),118,(X),(X),196,(X),(X),293,(X),(X),100,(X),(X),71,(X),(X),339,(X),(X)
1400000US24033801906,24033801906,"Census Tract 8019.06, Prince George's County, Maryland",2376,157,6.6,698,71,10.2,692,65,9.4,288,16,5.6,364,34,9.3,243,19,7.8,99,5,5.1,125,10,8.0,496,55,11.1,210,14,6.7,263,30,11.4,173,4,2.3,2353,155,6.6,23,2,8.7,434,47,10.8,236,17,7.2,7935,(X),(X),198,30,15.2,5417,(X),(X),61,4,6.6,48,3,6.3,17,0,0.0,31,3,9.7,71,(X),(X),173,(X),(X),173,(X),(X),79,(X),(X),69,(X),(X),250,(X),(X),371,(X),(X),417,(X),(X),183,(X),(X),138,(X),(X),485,(X),(X)
1400000US24033802001,24033802001,"Census Tract 8020.01, Prince George's County, Maryland",5585,781,14.0,1857,357,19.2,1836,336,18.3,639,93,14.6,1041,214,20.6,735,173,23.5,276,51,18.5,459,122,26.6,1265,218,17.2,422,62,14.7,687,127,18.5,229,11,4.8,5371,686,12.8,214,95,44.4,1088,151,13.9,574,114,19.9,7163,(X),(X),514,37,7.2,6057,(X),(X),42,4,9.5,38,0,0.0,11,0,0.0,27,0,0.0,564,(X),(X),854,(X),(X),859,(X),(X),411,(X),(X),276,(X),(X),1134,(X),(X),1281,(X),(X),1352,(X),(X),629,(X),(X),417,(X),(X),1430,(X),(X)
1400000US24033802002,24033802002,"Census Tract 8020.02, Prince George's County, Maryland",3936,334,8.5,1191,109,9.2,1182,100,8.5,502,0,0.0,581,73,12.6,378,51,13.5,185,0,0.0,181,51,28.2,873,57,6.5,344,0,0.0,442,30,6.8,211,12,5.7,3762,328,8.7,174,6,3.4,753,156,20.7,375,67,17.9,5227,(X),(X),378,89,23.5,6625,(X),(X),73,6,8.2,64,0,0.0,8,0,0.0,56,0,0.0,158,(X),(X),450,(X),(X),455,(X),(X),171,(X),(X),116,(X),(X),595,(X),(X),730,(X),(X),803,(X),(X),323,(X),(X),213,(X),(X),853,(X),(X)
1400000US24033802103,24033802103,"Census Tract 8021.03, Prince George's County, Maryland",2951,116,3.9,846,42,5.0,832,28,3.4,484,0,0.0,296,28,9.5,198,7,3.5,129,0,0.0,61,7,11.5,662,21,3.2,376,0,0.0,242,21,8.7,246,0,0.0,2920,116,4.0,31,0,0.0,454,63,13.9,206,50,24.3,7358,(X),(X),248,13,5.2,7746,(X),(X),65,0,0.0,65,0,0.0,17,0,0.0,48,0,0.0,111,(X),(X),116,(X),(X),139,(X),(X),53,(X),(X),46,(X),(X),231,(X),(X),317,(X),(X),360,(X),(X),124,(X),(X),110,(X),(X),360,(X),(X)
1400000US24033802104,24033802104,"Census Tract 8021.04, Prince George's County, Maryland",2104,120,5.7,474,27,5.7,474,27,5.7,211,17,8.1,217,10,4.6,180,0,0.0,51,0,0.0,83,0,0.0,317,27,8.5,174,17,9.8,143,10,7.0,179,5,2.8,2074,120,5.8,30,0,0.0,438,70,16.0,183,26,14.2,8538,(X),(X),255,44,17.3,3434,(X),(X),43,5,11.6,43,5,11.6,22,5,22.7,21,0,0.0,89,(X),(X),138,(X),(X),157,(X),(X),36,(X),(X),36,(X),(X),191,(X),(X),225,(X),(X),274,(X),(X),54,(X),(X),54,(X),(X),308,(X),(X)
1400000US24033802105,24033802105,"Census Tract 8021.05, Prince George's County, Maryland",8657,1383,16.0,3245,719,22.2,3215,689,21.4,864,8,0.9,2049,681,33.2,1149,284,24.7,298,0,0.0,742,284,38.3,2284,454,19.9,627,8,1.3,1453,446,30.7,134,0,0.0,8577,1372,16.0,80,11,13.8,1474,256,17.4,750,127,16.9,8537,(X),(X),724,129,17.8,6397,(X),(X),43,0,0.0,43,0,0.0,33,0,0.0,10,0,0.0,954,(X),(X),1829,(X),(X),2039,(X),(X),1071,(X),(X),730,(X),(X),2320,(X),(X),2797,(X),(X),2940,(X),(X),1512,(X),(X),1074,(X),(X),3280,(X),(X)
1400000US24033802201,24033802201,"Census Tract 8022.01, Prince George's County, Maryland",1993,114,5.7,476,38,8.0,468,30,6.4,195,0,0.0,245,30,12.2,109,7,6.4,62,0,0.0,42,7,16.7,375,23,6.1,149,0,0.0,203,23,11.3,160,36,22.5,1974,100,5.1,19,14,73.7,421,45,10.7,239,22,9.2,8514,(X),(X),182,23,12.6,2009,(X),(X),29,8,27.6,29,8,27.6,14,0,0.0,15,8,53.3,44,(X),(X),128,(X),(X),128,(X),(X),38,(X),(X),31,(X),(X),134,(X),(X),158,(X),(X),158,(X),(X),48,(X),(X),37,(X),(X),167,(X),(X)
1400000US24033802203,24033802203,"Census Tract 8022.03, Prince George's County, Maryland",4610,340,7.4,1190,136,11.4,1179,125,10.6,657,14,2.1,486,111,22.8,328,14,4.3,187,9,4.8,137,5,3.6,919,116,12.6,503,5,1.0,380,111,29.2,413,39,9.4,4496,334,7.4,114,6,5.3,660,91,13.8,307,34,11.1,5824,(X),(X),353,57,16.1,7919,(X),(X),105,22,21.0,83,8,9.6,11,0,0.0,72,8,11.1,182,(X),(X),448,(X),(X),465,(X),(X),151,(X),(X),136,(X),(X),686,(X),(X),846,(X),(X),885,(X),(X),360,(X),(X),303,(X),(X),954,(X),(X)
1400000US24033802204,24033802204,"Census Tract 8022.04, Prince George's County, Maryland",5598,287,5.1,1521,90,5.9,1521,90,5.9,974,72,7.4,436,18,4.1,439,44,10.0,317,33,10.4,104,11,10.6,1164,53,4.6,705,46,6.5,366,7,1.9,498,19,3.8,5486,287,5.2,112,0,0.0,648,90,13.9,300,63,21.0,6406,(X),(X),348,27,7.8,5781,(X),(X),106,19,17.9,96,9,9.4,24,0,0.0,72,9,12.5,124,(X),(X),313,(X),(X),338,(X),(X),106,(X),(X),61,(X),(X),360,(X),(X),468,(X),(X),504,(X),(X),176,(X),(X),125,(X),(X),551,(X),(X)
1400000US24033802301,24033802301,"Census Tract 8023.01, Prince George's County, Maryland",3695,62,1.7,1009,10,1.0,1009,10,1.0,649,0,0.0,277,10,3.6,220,0,0.0,153,0,0.0,62,0,0.0,823,10,1.2,514,0,0.0,231,10,4.3,388,22,5.7,3674,62,1.7,21,0,0.0,356,47,13.2,126,11,8.7,5873,(X),(X),230,36,15.7,6689,(X),(X),116,17,14.7,97,5,5.2,5,0,0.0,92,5,5.4,39,(X),(X),76,(X),(X),100,(X),(X),28,(X),(X),28,(X),(X),243,(X),(X),365,(X),(X),365,(X),(X),119,(X),(X),84,(X),(X),385,(X),(X)
1400000US24033802403,24033802403,"Census Tract 8024.03, Prince George's County, Maryland",5858,737,12.6,1450,265,18.3,1450,265,18.3,456,25,5.5,828,222,26.8,422,114,27.0,120,9,7.5,281,105,37.4,1077,163,15.1,356,16,4.5,576,129,22.4,429,9,2.1,5698,694,12.2,160,43,26.9,1984,238,12.0,967,106,11.0,7128,(X),(X),1017,132,13.0,5675,(X),(X),166,9,5.4,166,9,5.4,66,0,0.0,100,9,9.0,334,(X),(X),830,(X),(X),892,(X),(X),327,(X),(X),203,(X),(X),993,(X),(X),1211,(X),(X),1307,(X),(X),454,(X),(X),284,(X),(X),1445,(X),(X)
1400000US24033802404,24033802404,"Census Tract 8024.04, Prince George's County, Maryland",4456,596,13.4,1519,271,17.8,1515,267,17.6,322,46,14.3,1048,211,20.1,487,117,24.0,93,20,21.5,325,87,26.8,1105,160,14.5,242,26,10.7,787,134,17.0,138,10,7.2,4388,558,12.7,68,38,55.9,919,127,13.8,408,49,12.0,5196,(X),(X),511,78,15.3,6635,(X),(X),48,6,12.5,37,6,16.2,12,6,50.0,25,0,0.0,314,(X),(X),739,(X),(X),780,(X),(X),372,(X),(X),258,(X),(X),916,(X),(X),1076,(X),(X),1179,(X),(X),578,(X),(X),424,(X),(X),1401,(X),(X)
1400000US24033802405,24033802405,"Census Tract 8024.05, Prince George's County, Maryland",4271,329,7.7,1193,125,10.5,1193,125,10.5,477,0,0.0,675,125,18.5,375,44,11.7,143,0,0.0,202,44,21.8,871,94,10.8,365,0,0.0,495,94,19.0,339,46,13.6,4271,329,7.7,0,0,(X),748,95,12.7,297,0,0.0,(X),(X),(X),451,95,21.1,4839,(X),(X),140,21,15.0,140,21,15.0,61,0,0.0,79,21,26.6,187,(X),(X),368,(X),(X),434,(X),(X),162,(X),(X),121,(X),(X),489,(X),(X),530,(X),(X),662,(X),(X),225,(X),(X),161,(X),(X),838,(X),(X)
1400000US24033802406,24033802406,"Census Tract 8024.06, Prince George's County, Maryland",2359,153,6.5,672,47,7.0,672,47,7.0,326,27,8.3,307,20,6.5,285,20,7.0,144,0,0.0,121,20,16.5,417,27,6.5,199,27,13.6,199,0,0.0,114,7,6.1,2325,143,6.2,34,10,29.4,357,33,9.2,145,0,0.0,(X),(X),(X),212,33,15.6,5145,(X),(X),36,0,0.0,14,0,0.0,0,0,(X),14,0,0.0,50,(X),(X),167,(X),(X),226,(X),(X),74,(X),(X),42,(X),(X),280,(X),(X),384,(X),(X),424,(X),(X),160,(X),(X),108,(X),(X),461,(X),(X)
1400000US24033802501,24033802501,"Census Tract 8025.01, Prince George's County, Maryland",3590,272,7.6,992,23,2.3,992,23,2.3,347,0,0.0,618,23,3.7,434,0,0.0,137,0,0.0,284,0,0.0,704,23,3.3,237,0,0.0,453,23,5.1,258,50,19.4,3560,272,7.6,30,0,0.0,746,171,22.9,347,64,18.4,5959,(X),(X),399,107,26.8,5355,(X),(X),36,17,47.2,36,17,47.2,0,0,(X),36,17,47.2,91,(X),(X),445,(X),(X),479,(X),(X),146,(X),(X),101,(X),(X),618,(X),(X),689,(X),(X),689,(X),(X),282,(X),(X),185,(X),(X),822,(X),(X)
1400000US24033802502,24033802502,"Census Tract 8025.02, Prince George's County, Maryland",2900,429,14.8,902,152,16.9,902,152,16.9,440,0,0.0,380,152,40.0,283,61,21.6,132,0,0.0,143,61,42.7,715,114,15.9,350,0,0.0,291,114,39.2,188,29,15.4,2900,429,14.8,0,0,(X),508,170,33.5,312,125,40.1,6087,(X),(X),196,45,23.0,5253,(X),(X),64,12,18.8,47,0,0.0,10,0,0.0,37,0,0.0,224,(X),(X),547,(X),(X),617,(X),(X),237,(X),(X),186,(X),(X),867,(X),(X),961,(X),(X),961,(X),(X),378,(X),(X),301,(X),(X),1014,(X),(X)
1400000US24033802600,24033802600,"Census Tract 8026, Prince George's County, Maryland",3236,347,10.7,941,138,14.7,939,136,14.5,392,72,18.4,480,64,13.3,298,12,4.0,124,0,0.0,150,12,8.0,722,124,17.2,298,72,24.2,377,52,13.8,220,22,10.0,3231,347,10.7,5,0,0.0,398,60,15.1,202,23,11.4,7709,(X),(X),196,37,18.9,6781,(X),(X),46,10,21.7,30,10,33.3,7,0,0.0,23,10,43.5,153,(X),(X),416,(X),(X),435,(X),(X),154,(X),(X),142,(X),(X),597,(X),(X),717,(X),(X),826,(X),(X),345,(X),(X),284,(X),(X),907,(X),(X)
