GEO.id,GEO.id2,GEO.display-label,HC01_VC01,HC02_VC01,HC01_VC03,HC02_VC03,HC01_VC04,HC02_VC04,HC01_VC05,HC02_VC05,HC01_VC06,HC02_VC06,HC01_VC07,HC02_VC07,HC01_VC08,HC02_VC08,HC01_VC09,HC02_VC09,HC01_VC10,HC02_VC10,HC01_VC11,HC02_VC11,HC01_VC12,HC02_VC12,HC01_VC13,HC02_VC13,HC01_VC14,HC02_VC14,HC01_VC15,HC02_VC15,HC01_VC16,HC02_VC16,HC01_VC17,HC02_VC17,HC01_VC18,HC02_VC18,HC01_VC19,HC02_VC19,HC01_VC20,HC02_VC20,HC01_VC21,HC02_VC21,HC01_VC22,HC02_VC22,HC01_VC23,HC02_VC23,HC01_VC24,HC02_VC24,HC01_VC25,HC02_VC25,HC01_VC26,HC02_VC26,HC01_VC28,HC02_VC28,HC01_VC29,HC02_VC29,HC01_VC30,HC02_VC30,HC01_VC31,HC02_VC31,HC01_VC32,HC02_VC32,HC01_VC33,HC02_VC33,HC01_VC34,HC02_VC34,HC01_VC35,HC02_VC35,HC01_VC36,HC02_VC36,HC01_VC37,HC02_VC37,HC01_VC38,HC02_VC38,HC01_VC39,HC02_VC39,HC01_VC40,HC02_VC40,HC01_VC41,HC02_VC41,HC01_VC42,HC02_VC42,HC01_VC43,HC02_VC43,HC01_VC44,HC02_VC44,HC01_VC45,HC02_VC45,HC01_VC46,HC02_VC46,HC01_VC48,HC02_VC48,HC01_VC49,HC02_VC49,HC01_VC50,HC02_VC50,HC01_VC51,HC02_VC51,HC01_VC52,HC02_VC52,HC01_VC53,HC02_VC53,HC01_VC55,HC02_VC55,HC01_VC56,HC02_VC56,HC01_VC57,HC02_VC57,HC01_VC58,HC02_VC58,HC01_VC59,HC02_VC59,HC01_VC60,HC02_VC60,HC01_VC61,HC02_VC61,HC01_VC62,HC02_VC62,HC01_VC64,HC02_VC64,HC01_VC65,HC02_VC65,HC01_VC66,HC02_VC66,HC01_VC67,HC02_VC67,HC01_VC68,HC02_VC68,HC01_VC69,HC02_VC69,HC01_VC70,HC02_VC70,HC01_VC71,HC02_VC71,HC01_VC72,HC02_VC72,HC01_VC73,HC02_VC73,HC01_VC74,HC02_VC74,HC01_VC75,HC02_VC75,HC01_VC76,HC02_VC76,HC01_VC78,HC02_VC78,HC01_VC79,HC02_VC79,HC01_VC80,HC02_VC80,HC01_VC81,HC02_VC81,HC01_VC82,HC02_VC82,HC01_VC83,HC02_VC83,HC01_VC84,HC02_VC84,HC01_VC85,HC02_VC85,HC01_VC86,HC02_VC86,HC01_VC87,HC02_VC87,HC01_VC88,HC02_VC88,HC01_VC89,HC02_VC89,HC01_VC90,HC02_VC90,HC01_VC91,HC02_VC91,HC01_VC93,HC02_VC93,HC01_VC94,HC02_VC94,HC01_VC95,HC02_VC95,HC01_VC96,HC02_VC96,HC01_VC97,HC02_VC97,HC01_VC98,HC02_VC98,HC01_VC100,HC02_VC100,HC01_VC101,HC02_VC101,HC01_VC102,HC02_VC102,HC01_VC103,HC02_VC103,HC01_VC104,HC02_VC104
1400000US51059450300,51059450300,"Census Tract 4503, Fairfax County, Virginia",4553,100.0,2229,49.0,2324,51.0,351,7.7,319,7.0,262,5.8,200,4.4,222,4.9,857,18.8,847,18.6,642,14.1,220,4.8,207,4.5,223,4.9,158,3.5,45,1.0,35.8,(X),3499,76.9,1703,37.4,1796,39.4,3383,74.3,539,11.8,426,9.4,168,3.7,258,5.7,4346,95.5,2658,58.4,345,7.6,13,0.3,775,17.0,54,1.2,100,2.2,117,2.6,3,0.1,38,0.8,336,7.4,127,2.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,555,12.2,207,4.5,2848,62.6,370,8.1,28,0.6,823,18.1,2,0.0,700,15.4,4553,100.0,1114,24.5,77,1.7,14,0.3,7,0.2,1016,22.3,3439,75.5,2215,48.6,4553,100.0,4553,100.0,1636,35.9,841,18.5,1261,27.7,907,19.9,455,10.0,122,2.7,360,7.9,63,1.4,0,0.0,0,0.0,0,0.0,1636,100.0,1091,66.7,498,30.4,841,51.4,406,24.8,175,10.7,75,4.6,545,33.3,411,25.1,135,8.3,564,34.5,347,21.2,2.78,(X),3.34,(X),1681,100.0,1636,97.3,45,2.7,8,0.5,1.0,(X),0.7,(X),1636,100.0,1204,73.6,432,26.4,2.85,(X),2.60,(X)
1400000US51059450400,51059450400,"Census Tract 4504, Fairfax County, Virginia",2458,100.0,1186,48.3,1272,51.7,157,6.4,154,6.3,160,6.5,114,4.6,99,4.0,267,10.9,404,16.4,456,18.6,174,7.1,118,4.8,182,7.4,139,5.7,34,1.4,42.2,(X),1915,77.9,918,37.3,997,40.6,1854,75.4,437,17.8,355,14.4,153,6.2,202,8.2,2388,97.2,1927,78.4,34,1.4,7,0.3,294,12.0,12,0.5,28,1.1,30,1.2,15,0.6,23,0.9,128,5.2,58,2.4,1,0.0,0,0.0,0,0.0,0,0.0,1,0.0,125,5.1,70,2.8,1984,80.7,43,1.7,33,1.3,321,13.1,4,0.2,149,6.1,2458,100.0,281,11.4,19,0.8,8,0.3,8,0.3,246,10.0,2177,88.6,1774,72.2,2458,100.0,2458,100.0,927,37.7,547,22.3,691,28.1,513,20.9,128,5.2,27,1.1,165,6.7,35,1.4,0,0.0,0,0.0,0,0.0,927,100.0,643,69.4,277,29.9,547,59.0,238,25.7,69,7.4,30,3.2,284,30.6,207,22.3,89,9.6,295,31.8,267,28.8,2.65,(X),3.12,(X),956,100.0,927,97.0,29,3.0,4,0.4,1.0,(X),1.0,(X),927,100.0,829,89.4,98,10.6,2.64,(X),2.78,(X)
1400000US51059450500,51059450500,"Census Tract 4505, Fairfax County, Virginia",2856,100.0,1447,50.7,1409,49.3,185,6.5,225,7.9,178,6.2,178,6.2,179,6.3,458,16.0,515,18.0,404,14.1,157,5.5,120,4.2,162,5.7,78,2.7,17,0.6,35.4,(X),2162,75.7,1086,38.0,1076,37.7,2058,72.1,335,11.7,257,9.0,96,3.4,161,5.6,2734,95.7,1755,61.4,48,1.7,11,0.4,512,17.9,18,0.6,48,1.7,121,4.2,1,0.0,17,0.6,253,8.9,54,1.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,408,14.3,122,4.3,1859,65.1,56,2.0,23,0.8,541,18.9,0,0.0,507,17.8,2856,100.0,908,31.8,53,1.9,10,0.4,1,0.0,844,29.6,1948,68.2,1346,47.1,2856,100.0,2856,100.0,870,30.5,535,18.7,905,31.7,601,21.0,311,10.9,77,2.7,235,8.2,36,1.3,0,0.0,0,0.0,0,0.0,870,100.0,663,76.2,315,36.2,535,61.5,270,31.0,92,10.6,33,3.8,207,23.8,144,16.6,56,6.4,350,40.2,205,23.6,3.28,(X),3.64,(X),884,100.0,870,98.4,14,1.6,3,0.3,0.3,(X),2.4,(X),870,100.0,787,90.5,83,9.5,3.29,(X),3.17,(X)
1400000US51059450600,51059450600,"Census Tract 4506, Fairfax County, Virginia",8042,100.0,3983,49.5,4059,50.5,457,5.7,419,5.2,423,5.3,402,5.0,469,5.8,1572,19.5,1447,18.0,1226,15.2,498,6.2,344,4.3,428,5.3,308,3.8,49,0.6,36.8,(X),6489,80.7,3204,39.8,3285,40.8,6269,78.0,990,12.3,785,9.8,333,4.1,452,5.6,7765,96.6,5005,62.2,280,3.5,37,0.5,2007,25.0,213,2.6,252,3.1,136,1.7,16,0.2,124,1.5,1074,13.4,192,2.4,3,0.0,0,0.0,2,0.0,1,0.0,0,0.0,433,5.4,277,3.4,5243,65.2,317,3.9,61,0.8,2073,25.8,15,0.2,619,7.7,8042,100.0,1058,13.2,61,0.8,28,0.3,27,0.3,942,11.7,6984,86.8,4536,56.4,8042,100.0,8037,99.9,3143,39.1,1599,19.9,1975,24.6,1392,17.3,671,8.3,121,1.5,649,8.1,165,2.1,5,0.1,0,0.0,5,0.1,3143,100.0,1985,63.2,808,25.7,1599,50.9,664,21.1,250,8.0,102,3.2,1158,36.8,878,27.9,189,6.0,879,28.0,574,18.3,2.56,(X),3.14,(X),3202,100.0,3143,98.2,59,1.8,6,0.2,0.3,(X),1.7,(X),3143,100.0,1972,62.7,1171,37.3,2.67,(X),2.36,(X)
1400000US51059450700,51059450700,"Census Tract 4507, Fairfax County, Virginia",7007,100.0,3497,49.9,3510,50.1,515,7.3,471,6.7,418,6.0,404,5.8,534,7.6,1322,18.9,1172,16.7,1099,15.7,327,4.7,209,3.0,318,4.5,181,2.6,37,0.5,33.6,(X),5367,76.6,2661,38.0,2706,38.6,5093,72.7,651,9.3,536,7.6,228,3.3,308,4.4,6691,95.5,3938,56.2,558,8.0,16,0.2,1448,20.7,120,1.7,88,1.3,72,1.0,15,0.2,441,6.3,588,8.4,124,1.8,1,0.0,0,0.0,0,0.0,0,0.0,1,0.0,730,10.4,316,4.5,4167,59.5,608,8.7,50,0.7,1560,22.3,17,0.2,934,13.3,7007,100.0,1616,23.1,89,1.3,87,1.2,19,0.3,1421,20.3,5391,76.9,3177,45.3,7007,100.0,7001,99.9,2390,34.1,1294,18.5,1977,28.2,1496,21.4,638,9.1,96,1.4,702,10.0,132,1.9,6,0.1,0,0.0,6,0.1,2390,100.0,1687,70.6,834,34.9,1294,54.1,653,27.3,259,10.8,132,5.5,703,29.4,481,20.1,109,4.6,910,38.1,399,16.7,2.93,(X),3.32,(X),2423,100.0,2390,98.6,33,1.4,4,0.2,0.3,(X),1.3,(X),2390,100.0,1139,47.7,1251,52.3,2.81,(X),3.03,(X)
1400000US51059450800,51059450800,"Census Tract 4508, Fairfax County, Virginia",3192,100.0,1555,48.7,1637,51.3,199,6.2,185,5.8,198,6.2,138,4.3,167,5.2,392,12.3,545,17.1,496,15.5,181,5.7,172,5.4,279,8.7,207,6.5,33,1.0,41.1,(X),2524,79.1,1219,38.2,1305,40.9,2437,76.3,619,19.4,519,16.3,221,6.9,298,9.3,3066,96.1,2099,65.8,135,4.2,10,0.3,651,20.4,67,2.1,46,1.4,56,1.8,7,0.2,77,2.4,306,9.6,92,2.9,3,0.1,0,0.0,3,0.1,0,0.0,0,0.0,168,5.3,126,3.9,2196,68.8,156,4.9,14,0.4,706,22.1,11,0.3,238,7.5,3192,100.0,385,12.1,30,0.9,13,0.4,13,0.4,329,10.3,2807,87.9,1895,59.4,3192,100.0,3192,100.0,1142,35.8,681,21.3,875,27.4,597,18.7,290,9.1,61,1.9,204,6.4,34,1.1,0,0.0,0,0.0,0,0.0,1142,100.0,824,72.2,297,26.0,681,59.6,252,22.1,105,9.2,41,3.6,318,27.8,257,22.5,118,10.3,335,29.3,378,33.1,2.80,(X),3.24,(X),1165,100.0,1142,98.0,23,2.0,1,0.1,1.0,(X),0.6,(X),1142,100.0,981,85.9,161,14.1,2.79,(X),2.85,(X)
1400000US51059450900,51059450900,"Census Tract 4509, Fairfax County, Virginia",1598,100.0,792,49.6,806,50.4,106,6.6,108,6.8,123,7.7,74,4.6,65,4.1,172,10.8,291,18.2,264,16.5,105,6.6,81,5.1,119,7.4,78,4.9,12,0.8,40.1,(X),1207,75.5,596,37.3,611,38.2,1176,73.6,256,16.0,209,13.1,99,6.2,110,6.9,1566,98.0,1303,81.5,20,1.3,0,0.0,160,10.0,8,0.5,11,0.7,15,0.9,4,0.3,21,1.3,85,5.3,16,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,83,5.2,32,2.0,1333,83.4,24,1.5,3,0.2,182,11.4,0,0.0,90,5.6,1598,100.0,201,12.6,8,0.5,8,0.5,13,0.8,172,10.8,1397,87.4,1191,74.5,1598,100.0,1598,100.0,572,35.8,379,23.7,472,29.5,365,22.8,80,5.0,20,1.3,95,5.9,24,1.5,0,0.0,0,0.0,0,0.0,572,100.0,426,74.5,197,34.4,379,66.3,177,30.9,32,5.6,18,3.1,146,25.5,105,18.4,52,9.1,210,36.7,154,26.9,2.79,(X),3.19,(X),581,100.0,572,98.5,9,1.5,3,0.5,0.4,(X),0.0,(X),572,100.0,525,91.8,47,8.2,2.77,(X),3.06,(X)
1400000US51059451000,51059451000,"Census Tract 4510, Fairfax County, Virginia",2712,100.0,1284,47.3,1428,52.7,182,6.7,147,5.4,158,5.8,154,5.7,90,3.3,290,10.7,426,15.7,402,14.8,131,4.8,108,4.0,260,9.6,250,9.2,114,4.2,42.8,(X),2124,78.3,998,36.8,1126,41.5,2062,76.0,689,25.4,624,23.0,236,8.7,388,14.3,2633,97.1,2091,77.1,80,2.9,9,0.3,313,11.5,42,1.5,33,1.2,17,0.6,18,0.7,21,0.8,135,5.0,47,1.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,140,5.2,79,2.9,2161,79.7,98,3.6,18,0.7,348,12.8,1,0.0,165,6.1,2712,100.0,295,10.9,35,1.3,12,0.4,18,0.7,230,8.5,2417,89.1,1951,71.9,2712,100.0,2500,92.2,885,32.6,597,22.0,710,26.2,533,19.7,196,7.2,50,1.8,112,4.1,29,1.1,212,7.8,212,7.8,0,0.0,885,100.0,687,77.6,287,32.4,597,67.5,249,28.1,59,6.7,25,2.8,198,22.4,147,16.6,78,8.8,311,35.1,291,32.9,2.82,(X),3.19,(X),895,100.0,885,98.9,10,1.1,2,0.2,0.5,(X),1.0,(X),885,100.0,789,89.2,96,10.8,2.78,(X),3.21,(X)
1400000US51059451100,51059451100,"Census Tract 4511, Fairfax County, Virginia",2141,100.0,1071,50.0,1070,50.0,122,5.7,109,5.1,115,5.4,108,5.0,91,4.3,234,10.9,301,14.1,380,17.7,156,7.3,119,5.6,213,9.9,151,7.1,42,2.0,44.7,(X),1718,80.2,845,39.5,873,40.8,1674,78.2,480,22.4,406,19.0,186,8.7,220,10.3,2063,96.4,1801,84.1,36,1.7,6,0.3,131,6.1,10,0.5,6,0.3,6,0.3,7,0.3,8,0.4,74,3.5,20,0.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,89,4.2,78,3.6,1871,87.4,41,1.9,11,0.5,162,7.6,8,0.4,128,6.0,2141,100.0,316,14.8,20,0.9,10,0.5,7,0.3,279,13.0,1825,85.2,1618,75.6,2141,100.0,2134,99.7,802,37.5,526,24.6,534,24.9,371,17.3,133,6.2,45,2.1,139,6.5,27,1.3,7,0.3,0,0.0,7,0.3,802,100.0,604,75.3,212,26.4,526,65.6,192,23.9,59,7.4,14,1.7,198,24.7,139,17.3,69,8.6,229,28.6,275,34.3,2.66,(X),2.98,(X),818,100.0,802,98.0,16,2.0,3,0.4,1.2,(X),0.0,(X),802,100.0,744,92.8,58,7.2,2.65,(X),2.78,(X)
1400000US51059451200,51059451200,"Census Tract 4512, Fairfax County, Virginia",1631,100.0,812,49.8,819,50.2,85,5.2,92,5.6,111,6.8,77,4.7,39,2.4,99,6.1,235,14.4,316,19.4,122,7.5,102,6.3,163,10.0,171,10.5,19,1.2,48.2,(X),1283,78.7,624,38.3,659,40.4,1256,77.0,414,25.4,353,21.6,173,10.6,180,11.0,1599,98.0,1464,89.8,26,1.6,3,0.2,80,4.9,20,1.2,9,0.6,9,0.6,7,0.4,3,0.2,23,1.4,9,0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26,1.6,32,2.0,1492,91.5,31,1.9,4,0.2,103,6.3,1,0.1,32,2.0,1631,100.0,101,6.2,12,0.7,8,0.5,24,1.5,57,3.5,1530,93.8,1393,85.4,1631,100.0,1631,100.0,618,37.9,471,28.9,435,26.7,329,20.2,47,2.9,16,1.0,60,3.7,11,0.7,0,0.0,0,0.0,0,0.0,618,100.0,518,83.8,184,29.8,471,76.2,164,26.5,34,5.5,15,2.4,100,16.2,77,12.5,44,7.1,191,30.9,235,38.0,2.64,(X),2.84,(X),637,100.0,618,97.0,19,3.0,6,0.9,0.7,(X),0.0,(X),618,100.0,593,96.0,25,4.0,2.63,(X),2.76,(X)
1400000US51059451300,51059451300,"Census Tract 4513, Fairfax County, Virginia",2140,100.0,1013,47.3,1127,52.7,129,6.0,139,6.5,116,5.4,61,2.9,52,2.4,293,13.7,346,16.2,412,19.3,143,6.7,102,4.8,153,7.1,147,6.9,47,2.2,43.6,(X),1710,79.9,802,37.5,908,42.4,1690,79.0,402,18.8,347,16.2,143,6.7,204,9.5,2077,97.1,1825,85.3,53,2.5,5,0.2,169,7.9,26,1.2,25,1.2,24,1.1,7,0.3,13,0.6,60,2.8,14,0.7,2,0.1,0,0.0,2,0.1,0,0.0,0,0.0,23,1.1,63,2.9,1884,88.0,65,3.0,14,0.7,198,9.3,2,0.1,43,2.0,2140,100.0,160,7.5,14,0.7,14,0.7,22,1.0,110,5.1,1980,92.5,1698,79.3,2140,100.0,2140,100.0,880,41.1,506,23.6,518,24.2,416,19.4,103,4.8,14,0.7,133,6.2,33,1.5,0,0.0,0,0.0,0,0.0,880,100.0,585,66.5,240,27.3,506,57.5,216,24.5,56,6.4,17,1.9,295,33.5,226,25.7,96,10.9,248,28.2,252,28.6,2.43,(X),2.93,(X),898,100.0,880,98.0,18,2.0,5,0.6,0.3,(X),3.7,(X),880,100.0,777,88.3,103,11.7,2.40,(X),2.68,(X)
1400000US51059451400,51059451400,"Census Tract 4514, Fairfax County, Virginia",3191,100.0,1739,54.5,1452,45.5,260,8.1,212,6.6,138,4.3,182,5.7,317,9.9,782,24.5,574,18.0,370,11.6,130,4.1,90,2.8,93,2.9,34,1.1,9,0.3,30.9,(X),2491,78.1,1370,42.9,1121,35.1,2334,73.1,188,5.9,136,4.3,66,2.1,70,2.2,2997,93.9,1470,46.1,161,5.0,17,0.5,867,27.2,98,3.1,62,1.9,47,1.5,4,0.1,9,0.3,554,17.4,93,2.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,482,15.1,194,6.1,1632,51.1,175,5.5,36,1.1,899,28.2,3,0.1,645,20.2,3191,100.0,1475,46.2,126,3.9,23,0.7,6,0.2,1320,41.4,1716,53.8,620,19.4,3191,100.0,3191,100.0,1123,35.2,481,15.1,850,26.6,632,19.8,337,10.6,53,1.7,400,12.5,66,2.1,0,0.0,0,0.0,0,0.0,1123,100.0,698,62.2,382,34.0,481,42.8,272,24.2,121,10.8,74,6.6,425,37.8,325,28.9,48,4.3,417,37.1,113,10.1,2.84,(X),3.39,(X),1146,100.0,1123,98.0,23,2.0,3,0.3,1.7,(X),1.0,(X),1123,100.0,176,15.7,947,84.3,2.14,(X),2.97,(X)
1400000US51059451500,51059451500,"Census Tract 4515, Fairfax County, Virginia",10056,100.0,5058,50.3,4998,49.7,778,7.7,625,6.2,520,5.2,521,5.2,812,8.1,2089,20.8,1753,17.4,1181,11.7,407,4.0,279,2.8,387,3.8,416,4.1,288,2.9,33.4,(X),7841,78.0,3917,39.0,3924,39.0,7476,74.3,1249,12.4,1091,10.8,389,3.9,702,7.0,9278,92.3,5243,52.1,831,8.3,33,0.3,1585,15.8,247,2.5,188,1.9,132,1.3,12,0.1,86,0.9,469,4.7,451,4.5,6,0.1,1,0.0,1,0.0,1,0.0,3,0.0,1580,15.7,778,7.7,5829,58.0,960,9.5,89,0.9,1821,18.1,18,0.2,2129,21.2,10056,100.0,3798,37.8,286,2.8,88,0.9,49,0.5,3375,33.6,6258,62.2,3350,33.3,10056,100.0,9940,98.8,3791,37.7,1518,15.1,2482,24.7,1891,18.8,1108,11.0,225,2.2,1041,10.4,177,1.8,116,1.2,60,0.6,56,0.6,3791,100.0,2162,57.0,1077,28.4,1518,40.0,764,20.2,424,11.2,239,6.3,1629,43.0,1301,34.3,440,11.6,1211,31.9,822,21.7,2.62,(X),3.36,(X),3916,100.0,3791,96.8,125,3.2,17,0.4,1.1,(X),3.1,(X),3791,100.0,1488,39.3,2303,60.7,2.44,(X),2.74,(X)
1400000US51059451600,51059451600,"Census Tract 4516, Fairfax County, Virginia",9117,100.0,5046,55.3,4071,44.7,754,8.3,664,7.3,519,5.7,634,7.0,955,10.5,2079,22.8,1602,17.6,901,9.9,316,3.5,184,2.0,260,2.9,201,2.2,48,0.5,29.7,(X),6820,74.8,3873,42.5,2947,32.3,6380,70.0,614,6.7,509,5.6,224,2.5,285,3.1,8305,91.1,3426,37.6,558,6.1,59,0.6,1339,14.7,160,1.8,91,1.0,108,1.2,8,0.1,51,0.6,612,6.7,309,3.4,4,0.0,0,0.0,0,0.0,0,0.0,4,0.0,2919,32.0,812,8.9,4039,44.3,674,7.4,131,1.4,1491,16.4,13,0.1,3595,39.4,9117,100.0,5040,55.3,528,5.8,37,0.4,25,0.3,4450,48.8,4077,44.7,1846,20.2,9117,100.0,9112,99.9,2674,29.3,1292,14.2,2469,27.1,1945,21.3,1285,14.1,266,2.9,1392,15.3,157,1.7,5,0.1,0,0.0,5,0.1,2674,100.0,1853,69.3,1007,37.7,1292,48.3,748,28.0,272,10.2,162,6.1,821,30.7,576,21.5,140,5.2,1140,42.6,392,14.7,3.41,(X),3.72,(X),2715,100.0,2674,98.5,41,1.5,8,0.3,0.6,(X),1.1,(X),2674,100.0,776,29.0,1898,71.0,2.79,(X),3.66,(X)
1400000US51059451800,51059451800,"Census Tract 4518, Fairfax County, Virginia",3216,100.0,1564,48.6,1652,51.4,178,5.5,220,6.8,221,6.9,194,6.0,130,4.0,365,11.3,546,17.0,563,17.5,192,6.0,166,5.2,254,7.9,162,5.0,25,0.8,40.8,(X),2460,76.5,1188,36.9,1272,39.6,2381,74.0,538,16.7,441,13.7,192,6.0,249,7.7,3074,95.6,2121,66.0,110,3.4,13,0.4,651,20.2,47,1.5,79,2.5,91,2.8,4,0.1,37,1.2,245,7.6,148,4.6,1,0.0,0,0.0,0,0.0,0,0.0,1,0.0,178,5.5,142,4.4,2234,69.5,135,4.2,38,1.2,706,22.0,3,0.1,276,8.6,3216,100.0,445,13.8,49,1.5,18,0.6,9,0.3,369,11.5,2771,86.2,1883,58.6,3216,100.0,3210,99.8,1087,33.8,703,21.9,974,30.3,698,21.7,261,8.1,42,1.3,185,5.8,27,0.8,6,0.2,0,0.0,6,0.2,1087,100.0,825,75.9,375,34.5,703,64.7,330,30.4,86,7.9,28,2.6,262,24.1,204,18.8,98,9.0,399,36.7,320,29.4,2.95,(X),3.35,(X),1099,100.0,1087,98.9,12,1.1,0,0.0,0.5,(X),2.0,(X),1087,100.0,989,91.0,98,9.0,2.95,(X),2.98,(X)
1400000US51059451900,51059451900,"Census Tract 4519, Fairfax County, Virginia",6144,100.0,3159,51.4,2985,48.6,463,7.5,395,6.4,310,5.0,328,5.3,534,8.7,1207,19.6,1080,17.6,902,14.7,270,4.4,181,2.9,223,3.6,189,3.1,62,1.0,33.6,(X),4784,77.9,2444,39.8,2340,38.1,4557,74.2,582,9.5,474,7.7,188,3.1,286,4.7,5781,94.1,3222,52.4,1044,17.0,10,0.2,681,11.1,73,1.2,56,0.9,60,1.0,11,0.2,209,3.4,123,2.0,149,2.4,2,0.0,0,0.0,1,0.0,0,0.0,1,0.0,822,13.4,363,5.9,3497,56.9,1128,18.4,28,0.5,762,12.4,18,0.3,1088,17.7,6144,100.0,1671,27.2,290,4.7,37,0.6,13,0.2,1331,21.7,4473,72.8,2485,40.4,6144,100.0,5991,97.5,2145,34.9,1042,17.0,1522,24.8,1207,19.6,602,9.8,122,2.0,680,11.1,118,1.9,153,2.5,79,1.3,74,1.2,2145,100.0,1384,64.5,675,31.5,1042,48.6,520,24.2,203,9.5,115,5.4,761,35.5,545,25.4,92,4.3,741,34.5,301,14.0,2.79,(X),3.29,(X),2185,100.0,2145,98.2,40,1.8,8,0.4,0.8,(X),1.1,(X),2145,100.0,1115,52.0,1030,48.0,2.25,(X),3.39,(X)
1400000US51059452000,51059452000,"Census Tract 4520, Fairfax County, Virginia",2733,100.0,1262,46.2,1471,53.8,136,5.0,149,5.5,151,5.5,142,5.2,127,4.6,305,11.2,392,14.3,444,16.2,176,6.4,141,5.2,294,10.8,219,8.0,57,2.1,44.2,(X),2199,80.5,998,36.5,1201,43.9,2132,78.0,663,24.3,570,20.9,204,7.5,366,13.4,2636,96.5,1804,66.0,250,9.1,4,0.1,504,18.4,29,1.1,67,2.5,36,1.3,8,0.3,201,7.4,127,4.6,36,1.3,2,0.1,0,0.0,0,0.0,0,0.0,2,0.1,72,2.6,97,3.5,1889,69.1,271,9.9,19,0.7,544,19.9,4,0.1,109,4.0,2733,100.0,277,10.1,21,0.8,30,1.1,21,0.8,205,7.5,2456,89.9,1629,59.6,2733,100.0,2733,100.0,1084,39.7,579,21.2,705,25.8,483,17.7,187,6.8,43,1.6,178,6.5,31,1.1,0,0.0,0,0.0,0,0.0,1084,100.0,677,62.5,270,24.9,579,53.4,229,21.1,71,6.5,30,2.8,407,37.5,355,32.7,248,22.9,296,27.3,449,41.4,2.52,(X),3.17,(X),1098,100.0,1084,98.7,14,1.3,5,0.5,0.1,(X),0.0,(X),1084,100.0,741,68.4,343,31.6,2.80,(X),1.91,(X)
1400000US51059452100,51059452100,"Census Tract 4521, Fairfax County, Virginia",7209,100.0,3434,47.6,3775,52.4,415,5.8,433,6.0,391,5.4,425,5.9,368,5.1,938,13.0,1269,17.6,1157,16.0,455,6.3,328,4.5,505,7.0,396,5.5,129,1.8,40.1,(X),5680,78.8,2673,37.1,3007,41.7,5467,75.8,1227,17.0,1030,14.3,415,5.8,615,8.5,6933,96.2,4866,67.5,436,6.0,22,0.3,1243,17.2,123,1.7,107,1.5,97,1.3,13,0.2,383,5.3,383,5.3,137,1.9,17,0.2,3,0.0,0,0.0,3,0.0,11,0.2,349,4.8,276,3.8,5062,70.2,502,7.0,57,0.8,1357,18.8,33,0.5,500,6.9,7209,100.0,904,12.5,90,1.2,51,0.7,13,0.2,750,10.4,6305,87.5,4363,60.5,7209,100.0,7062,98.0,2565,35.6,1467,20.3,1919,26.6,1377,19.1,628,8.7,133,1.8,483,6.7,100,1.4,147,2.0,135,1.9,12,0.2,2565,100.0,1831,71.4,769,30.0,1467,57.2,633,24.7,264,10.3,108,4.2,734,28.6,542,21.1,178,6.9,841,32.8,638,24.9,2.75,(X),3.19,(X),2618,100.0,2565,98.0,53,2.0,4,0.2,0.5,(X),2.7,(X),2565,100.0,1997,77.9,568,22.1,2.80,(X),2.59,(X)
1400000US51059452200,51059452200,"Census Tract 4522, Fairfax County, Virginia",6059,100.0,2987,49.3,3072,50.7,411,6.8,359,5.9,379,6.3,355,5.9,399,6.6,1033,17.0,1088,18.0,867,14.3,309,5.1,241,4.0,368,6.1,210,3.5,40,0.7,35.8,(X),4700,77.6,2288,37.8,2412,39.8,4478,73.9,746,12.3,618,10.2,242,4.0,376,6.2,5730,94.6,2924,48.3,483,8.0,25,0.4,1759,29.0,182,3.0,119,2.0,67,1.1,10,0.2,603,10.0,620,10.2,158,2.6,7,0.1,0,0.0,5,0.1,0,0.0,2,0.0,532,8.8,329,5.4,3195,52.7,543,9.0,50,0.8,1863,30.7,11,0.2,737,12.2,6059,100.0,1094,18.1,60,1.0,28,0.5,18,0.3,988,16.3,4965,81.9,2492,41.1,6059,100.0,6059,100.0,2129,35.1,1147,18.9,1696,28.0,1206,19.9,614,10.1,119,2.0,473,7.8,78,1.3,0,0.0,0,0.0,0,0.0,2129,100.0,1515,71.2,712,33.4,1147,53.9,571,26.8,250,11.7,111,5.2,614,28.8,445,20.9,145,6.8,781,36.7,461,21.7,2.85,(X),3.28,(X),2152,100.0,2129,98.9,23,1.1,1,0.0,0.3,(X),0.7,(X),2129,100.0,1200,56.4,929,43.6,2.86,(X),2.83,(X)
